feature,importance
img_pca_3,106
img_pca_8,91
img_pca_4,74
img_pca_6,65
img_pca_11,62
img_pca_2,58
img_pca_1,57
GlucoseGlo_concentration_uM,50
img_pca_5,48
GlutamateGlo_concentration_uM,46
img_pca_0,43
img_pca_9,36
img_pca_10,29
img_pca_7,25
PyruvateGlo_concentration_uM,23
LactateGlo_concentration_uM,17
PyruvateGlo_growth,0
MalateGlo_growth,0
glucose_growth_accel,0
glutamate_growth_accel,0
LactateGlo_growth,0
glutamate_growth,0
glucose_growth,0
MalateGlo_concentration_uM,0
