feature,importance
LactateGlo_concentration_uM,83
PyruvateGlo_growth,64
img_pca_3,56
LactateGlo_growth,53
img_pca_4,50
GlucoseGlo_concentration_uM,48
img_pca_0,48
MalateGlo_growth,47
img_pca_10,38
img_pca_9,32
img_pca_1,32
img_pca_7,32
img_pca_5,30
PyruvateGlo_concentration_uM,24
img_pca_11,23
img_pca_6,23
img_pca_8,20
glutamate_growth,20
img_pca_2,17
GlutamateGlo_concentration_uM,14
glucose_growth,11
MalateGlo_concentration_uM,8
glutamate_growth_accel,0
glucose_growth_accel,0
