feature,importance
LactateGlo_concentration_uM,78
img_pca_6,66
MalateGlo_growth,62
GlucoseGlo_concentration_uM,56
PyruvateGlo_growth,53
img_pca_0,53
LactateGlo_growth,49
GlutamateGlo_concentration_uM,47
img_pca_4,41
img_pca_5,39
img_pca_11,33
img_pca_3,31
PyruvateGlo_concentration_uM,30
glutamate_growth,27
img_pca_2,26
img_pca_10,26
img_pca_9,21
img_pca_8,18
MalateGlo_concentration_uM,15
img_pca_7,13
glucose_growth,11
img_pca_1,4
glutamate_growth_accel,0
glucose_growth_accel,0
