feature,importance
img_pca_6,290
img_pca_11,256
img_pca_2,197
img_pca_1,197
GlutamateGlo_concentration_uM,194
img_pca_7,192
img_pca_9,177
PyruvateGlo_concentration_uM,155
img_pca_0,152
GlucoseGlo_concentration_uM,145
img_pca_4,143
img_pca_5,120
LactateGlo_concentration_uM,110
img_pca_10,102
img_pca_8,93
img_pca_3,81
MalateGlo_growth,0
glucose_growth_accel,0
glutamate_growth_accel,0
PyruvateGlo_growth,0
LactateGlo_growth,0
glutamate_growth,0
glucose_growth,0
MalateGlo_concentration_uM,0
