feature,importance
img_pca_11,140
img_pca_8,118
GlutamateGlo_concentration_uM,110
img_pca_5,104
img_pca_0,100
img_pca_4,68
img_pca_3,65
GlucoseGlo_concentration_uM,59
img_pca_2,52
img_pca_6,51
img_pca_9,51
img_pca_7,44
PyruvateGlo_concentration_uM,40
img_pca_1,25
LactateGlo_concentration_uM,16
img_pca_10,16
MalateGlo_growth,0
glucose_growth_accel,0
glutamate_growth_accel,0
MalateGlo_concentration_uM,0
glutamate_growth,0
PyruvateGlo_growth,0
LactateGlo_growth,0
glucose_growth,0
