feature,importance
LactateGlo_concentration_uM,271
img_pca_2,206
GlutamateGlo_concentration_uM,203
glutamate_growth,179
MalateGlo_concentration_uM,134
img_pca_5,123
PyruvateGlo_growth,112
img_pca_8,104
img_pca_10,99
PyruvateGlo_concentration_uM,92
img_pca_6,82
LactateGlo_growth,82
img_pca_9,74
GlucoseGlo_concentration_uM,74
img_pca_7,67
img_pca_3,59
glucose_growth,56
img_pca_4,52
img_pca_0,51
img_pca_1,42
img_pca_11,25
MalateGlo_growth,14
glutamate_growth_accel,0
glucose_growth_accel,0
