feature,importance
img_pca_5,90
img_pca_11,74
img_pca_8,72
PyruvateGlo_growth,70
LactateGlo_concentration_uM,54
img_pca_0,44
img_pca_6,40
glutamate_growth,37
img_pca_9,36
img_pca_4,36
img_pca_10,33
img_pca_2,30
GlucoseGlo_concentration_uM,30
GlutamateGlo_concentration_uM,23
img_pca_7,22
PyruvateGlo_concentration_uM,22
img_pca_1,18
LactateGlo_growth,17
img_pca_3,17
glucose_growth,5
glutamate_growth_accel,0
MalateGlo_concentration_uM,0
glucose_growth_accel,0
MalateGlo_growth,0
