setup,fold,model,day,threshold,accuracy,precision,recall,f1,TNR,TPR,sensitivity,specificity,balanced_acc,TN,FP,FN,TP,optimal_threshold
overlay,0,per_day,17,0.5,0.7954545454545454,0.825,0.9428571428571428,0.88,0.2222222222222222,0.9428571428571428,0.9428571428571428,0.2222222222222222,0.5825396825396825,2,7,2,33,0.53
overlay,0,per_day,17,0.6,0.22727272727272727,1.0,0.02857142857142857,0.05555555555555555,1.0,0.02857142857142857,0.02857142857142857,1.0,0.5142857142857142,9,0,34,1,0.53
overlay,0,per_day,17,0.7,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.53
overlay,0,per_day,17,0.8,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.53
overlay,0,per_day,17,0.9,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.53
overlay,0,per_day,17,0.53,0.5681818181818182,0.8076923076923077,0.6,0.6885245901639344,0.4444444444444444,0.6,0.6,0.4444444444444444,0.5222222222222221,4,5,14,21,0.53
overlay,0,per_day,10,0.5,0.5681818181818182,0.75,0.6857142857142857,0.7164179104477612,0.1111111111111111,0.6857142857142857,0.6857142857142857,0.1111111111111111,0.39841269841269844,1,8,11,24,0.51
overlay,0,per_day,10,0.6,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.51
overlay,0,per_day,10,0.7,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.51
overlay,0,per_day,10,0.8,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.51
overlay,0,per_day,10,0.9,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.51
overlay,0,per_day,10,0.51,0.45454545454545453,0.7619047619047619,0.45714285714285713,0.5714285714285714,0.4444444444444444,0.45714285714285713,0.45714285714285713,0.4444444444444444,0.45079365079365075,4,5,19,16,0.51
overlay,0,per_day,28,0.5,0.8636363636363636,0.8717948717948718,0.9714285714285714,0.918918918918919,0.4444444444444444,0.9714285714285714,0.9714285714285714,0.4444444444444444,0.7079365079365079,4,5,1,34,0.49
overlay,0,per_day,28,0.6,0.2727272727272727,0.7142857142857143,0.14285714285714285,0.23809523809523808,0.7777777777777778,0.14285714285714285,0.14285714285714285,0.7777777777777778,0.46031746031746035,7,2,30,5,0.49
overlay,0,per_day,28,0.7,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.49
overlay,0,per_day,28,0.8,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.49
overlay,0,per_day,28,0.9,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.49
overlay,0,per_day,28,0.49,0.8863636363636364,0.875,1.0,0.9333333333333333,0.4444444444444444,1.0,1.0,0.4444444444444444,0.7222222222222222,4,5,0,35,0.49
overlay,0,per_day,26,0.5,0.7954545454545454,0.7954545454545454,1.0,0.8860759493670886,0.0,1.0,1.0,0.0,0.5,0,9,0,35,0.59
overlay,0,per_day,26,0.6,0.5909090909090909,0.9047619047619048,0.5428571428571428,0.6785714285714286,0.7777777777777778,0.5428571428571428,0.5428571428571428,0.7777777777777778,0.6603174603174603,7,2,16,19,0.59
overlay,0,per_day,26,0.7,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.59
overlay,0,per_day,26,0.8,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.59
overlay,0,per_day,26,0.9,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.59
overlay,0,per_day,26,0.59,0.6818181818181818,0.92,0.6571428571428571,0.7666666666666667,0.7777777777777778,0.6571428571428571,0.6571428571428571,0.7777777777777778,0.7174603174603175,7,2,12,23,0.59
overlay,0,per_day,13,0.5,0.8181818181818182,0.8648648648648649,0.9142857142857143,0.8888888888888888,0.4444444444444444,0.9142857142857143,0.9142857142857143,0.4444444444444444,0.6793650793650794,4,5,3,32,0.69
overlay,0,per_day,13,0.6,0.6136363636363636,0.9090909090909091,0.5714285714285714,0.7017543859649122,0.7777777777777778,0.5714285714285714,0.5714285714285714,0.7777777777777778,0.6746031746031746,7,2,15,20,0.69
overlay,0,per_day,13,0.7,0.25,0.75,0.08571428571428572,0.15384615384615385,0.8888888888888888,0.08571428571428572,0.08571428571428572,0.8888888888888888,0.4873015873015873,8,1,32,3,0.69
overlay,0,per_day,13,0.8,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.69
overlay,0,per_day,13,0.9,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.69
overlay,0,per_day,13,0.69,0.2727272727272727,0.8,0.11428571428571428,0.2,0.8888888888888888,0.11428571428571428,0.11428571428571428,0.8888888888888888,0.5015873015873016,8,1,31,4,0.69
overlay,0,per_day,30,0.5,0.8636363636363636,0.8536585365853658,1.0,0.9210526315789473,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666,3,6,0,35,0.59
overlay,0,per_day,30,0.6,0.45454545454545453,1.0,0.3142857142857143,0.4782608695652174,1.0,0.3142857142857143,0.3142857142857143,1.0,0.6571428571428571,9,0,24,11,0.59
overlay,0,per_day,30,0.7,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.59
overlay,0,per_day,30,0.8,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.59
overlay,0,per_day,30,0.9,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.59
overlay,0,per_day,30,0.59,0.5681818181818182,1.0,0.45714285714285713,0.6274509803921569,1.0,0.45714285714285713,0.45714285714285713,1.0,0.7285714285714285,9,0,19,16,0.59
overlay,0,per_day,24,0.5,0.7954545454545454,0.7954545454545454,1.0,0.8860759493670886,0.0,1.0,1.0,0.0,0.5,0,9,0,35,0.59
overlay,0,per_day,24,0.6,0.5681818181818182,0.9,0.5142857142857142,0.6545454545454545,0.7777777777777778,0.5142857142857142,0.5142857142857142,0.7777777777777778,0.646031746031746,7,2,17,18,0.59
overlay,0,per_day,24,0.7,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.59
overlay,0,per_day,24,0.8,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.59
overlay,0,per_day,24,0.9,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.59
overlay,0,per_day,24,0.59,0.7045454545454546,0.9230769230769231,0.6857142857142857,0.7868852459016393,0.7777777777777778,0.6857142857142857,0.6857142857142857,0.7777777777777778,0.7317460317460318,7,2,11,24,0.59
overlay,0,per_day,6,0.5,0.75,0.8529411764705882,0.8285714285714286,0.8405797101449275,0.4444444444444444,0.8285714285714286,0.8285714285714286,0.4444444444444444,0.6365079365079365,4,5,6,29,0.51
overlay,0,per_day,6,0.6,0.25,1.0,0.05714285714285714,0.10810810810810811,1.0,0.05714285714285714,0.05714285714285714,1.0,0.5285714285714286,9,0,33,2,0.51
overlay,0,per_day,6,0.7,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.51
overlay,0,per_day,6,0.8,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.51
overlay,0,per_day,6,0.9,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.51
overlay,0,per_day,6,0.51,0.75,0.875,0.8,0.835820895522388,0.5555555555555556,0.8,0.8,0.5555555555555556,0.6777777777777778,5,4,7,28,0.51
overlay,0,per_day,20.5,0.5,0.7954545454545454,0.7954545454545454,1.0,0.8860759493670886,0.0,1.0,1.0,0.0,0.5,0,9,0,35,0.55
overlay,0,per_day,20.5,0.6,0.4090909090909091,0.8461538461538461,0.3142857142857143,0.4583333333333333,0.7777777777777778,0.3142857142857143,0.3142857142857143,0.7777777777777778,0.5460317460317461,7,2,24,11,0.55
overlay,0,per_day,20.5,0.7,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.55
overlay,0,per_day,20.5,0.8,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.55
overlay,0,per_day,20.5,0.9,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.55
overlay,0,per_day,20.5,0.55,0.8181818181818182,0.8292682926829268,0.9714285714285714,0.8947368421052632,0.2222222222222222,0.9714285714285714,0.9714285714285714,0.2222222222222222,0.5968253968253968,2,7,1,34,0.55
overlay,0,per_day,8,0.5,0.6590909090909091,0.8125,0.7428571428571429,0.7761194029850746,0.3333333333333333,0.7428571428571429,0.7428571428571429,0.3333333333333333,0.5380952380952381,3,6,9,26,0.54
overlay,0,per_day,8,0.6,0.4090909090909091,0.8461538461538461,0.3142857142857143,0.4583333333333333,0.7777777777777778,0.3142857142857143,0.3142857142857143,0.7777777777777778,0.5460317460317461,7,2,24,11,0.54
overlay,0,per_day,8,0.7,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.54
overlay,0,per_day,8,0.8,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.54
overlay,0,per_day,8,0.9,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.54
overlay,0,per_day,8,0.54,0.5454545454545454,0.8,0.5714285714285714,0.6666666666666666,0.4444444444444444,0.5714285714285714,0.5714285714285714,0.4444444444444444,0.5079365079365079,4,5,15,20,0.54
overlay,0,per_day,15,0.5,0.75,0.8333333333333334,0.8571428571428571,0.8450704225352113,0.3333333333333333,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.5952380952380952,3,6,5,30,0.49
overlay,0,per_day,15,0.6,0.38636363636363635,1.0,0.22857142857142856,0.37209302325581395,1.0,0.22857142857142856,0.22857142857142856,1.0,0.6142857142857143,9,0,27,8,0.49
overlay,0,per_day,15,0.7,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.49
overlay,0,per_day,15,0.8,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.49
overlay,0,per_day,15,0.9,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.49
overlay,0,per_day,15,0.49,0.7727272727272727,0.8378378378378378,0.8857142857142857,0.8611111111111112,0.3333333333333333,0.8857142857142857,0.8857142857142857,0.3333333333333333,0.6095238095238095,3,6,4,31,0.49
overlay,0,effnet_ts,6,0.5,0.8421052631578947,0.8421052631578947,1.0,0.9142857142857143,0.0,1.0,1.0,0.0,0.5,0,6,0,32,0.61
overlay,0,effnet_ts,6,0.6,0.42105263157894735,1.0,0.3125,0.47619047619047616,1.0,0.3125,0.3125,1.0,0.65625,6,0,22,10,0.61
overlay,0,effnet_ts,6,0.7,0.15789473684210525,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,32,0,0.61
overlay,0,effnet_ts,6,0.8,0.15789473684210525,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,32,0,0.61
overlay,0,effnet_ts,6,0.9,0.15789473684210525,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,32,0,0.61
overlay,0,effnet_ts,6,0.61,0.2894736842105263,1.0,0.15625,0.2702702702702703,1.0,0.15625,0.15625,1.0,0.578125,6,0,27,5,0.61
overlay,0,effnet_ts,30,0.5,0.7727272727272727,0.8378378378378378,0.8857142857142857,0.8611111111111112,0.3333333333333333,0.8857142857142857,0.8857142857142857,0.3333333333333333,0.6095238095238095,3,6,4,31,0.55
overlay,0,effnet_ts,30,0.6,0.5227272727272727,0.9375,0.42857142857142855,0.5882352941176471,0.8888888888888888,0.42857142857142855,0.42857142857142855,0.8888888888888888,0.6587301587301587,8,1,20,15,0.55
overlay,0,effnet_ts,30,0.7,0.2727272727272727,1.0,0.08571428571428572,0.15789473684210525,1.0,0.08571428571428572,0.08571428571428572,1.0,0.5428571428571428,9,0,32,3,0.55
overlay,0,effnet_ts,30,0.8,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.55
overlay,0,effnet_ts,30,0.9,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.55
overlay,0,effnet_ts,30,0.55,0.6363636363636364,0.88,0.6285714285714286,0.7333333333333333,0.6666666666666666,0.6285714285714286,0.6285714285714286,0.6666666666666666,0.6476190476190475,6,3,13,22,0.55
overlay,0,effnet_ts,24,0.5,0.7906976744186046,0.8421052631578947,0.9142857142857143,0.8767123287671232,0.25,0.9142857142857143,0.9142857142857143,0.25,0.5821428571428571,2,6,3,32,0.86
overlay,0,effnet_ts,24,0.6,0.813953488372093,0.8648648648648649,0.9142857142857143,0.8888888888888888,0.375,0.9142857142857143,0.9142857142857143,0.375,0.6446428571428571,3,5,3,32,0.86
overlay,0,effnet_ts,24,0.7,0.813953488372093,0.8648648648648649,0.9142857142857143,0.8888888888888888,0.375,0.9142857142857143,0.9142857142857143,0.375,0.6446428571428571,3,5,3,32,0.86
overlay,0,effnet_ts,24,0.8,0.7906976744186046,0.8611111111111112,0.8857142857142857,0.8732394366197183,0.375,0.8857142857142857,0.8857142857142857,0.375,0.6303571428571428,3,5,4,31,0.86
overlay,0,effnet_ts,24,0.9,0.20930232558139536,1.0,0.02857142857142857,0.05555555555555555,1.0,0.02857142857142857,0.02857142857142857,1.0,0.5142857142857142,8,0,34,1,0.86
overlay,0,effnet_ts,24,0.86,0.5581395348837209,0.9,0.5142857142857142,0.6545454545454545,0.75,0.5142857142857142,0.5142857142857142,0.75,0.6321428571428571,6,2,17,18,0.86
overlay,0,effnet_ts,20.5,0.5,0.8,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.3333333333333333,0.8823529411764706,0.8823529411764706,0.3333333333333333,0.6078431372549019,2,4,4,30,0.67
overlay,0,effnet_ts,20.5,0.6,0.7,0.8928571428571429,0.7352941176470589,0.8064516129032258,0.5,0.7352941176470589,0.7352941176470589,0.5,0.6176470588235294,3,3,9,25,0.67
overlay,0,effnet_ts,20.5,0.7,0.45,0.875,0.4117647058823529,0.56,0.6666666666666666,0.4117647058823529,0.4117647058823529,0.6666666666666666,0.5392156862745098,4,2,20,14,0.67
overlay,0,effnet_ts,20.5,0.8,0.4,0.8571428571428571,0.35294117647058826,0.5,0.6666666666666666,0.35294117647058826,0.35294117647058826,0.6666666666666666,0.5098039215686274,4,2,22,12,0.67
overlay,0,effnet_ts,20.5,0.9,0.25,1.0,0.11764705882352941,0.21052631578947367,1.0,0.11764705882352941,0.11764705882352941,1.0,0.5588235294117647,6,0,30,4,0.67
overlay,0,effnet_ts,20.5,0.67,0.5,0.85,0.5,0.6296296296296297,0.5,0.5,0.5,0.5,0.5,3,3,17,17,0.67
overlay,0,effnet_ts,15,0.5,0.8421052631578947,0.8421052631578947,1.0,0.9142857142857143,0.0,1.0,1.0,0.0,0.5,0,6,0,32,0.5700000000000001
overlay,0,effnet_ts,15,0.6,0.15789473684210525,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,32,0,0.5700000000000001
overlay,0,effnet_ts,15,0.7,0.15789473684210525,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,32,0,0.5700000000000001
overlay,0,effnet_ts,15,0.8,0.15789473684210525,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,32,0,0.5700000000000001
overlay,0,effnet_ts,15,0.9,0.15789473684210525,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,32,0,0.5700000000000001
overlay,0,effnet_ts,15,0.5700000000000001,0.15789473684210525,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,32,0,0.5700000000000001
overlay,0,effnet_ts,8,0.5,0.8421052631578947,0.8421052631578947,1.0,0.9142857142857143,0.0,1.0,1.0,0.0,0.5,0,6,0,32,0.67
overlay,0,effnet_ts,8,0.6,0.8421052631578947,0.8421052631578947,1.0,0.9142857142857143,0.0,1.0,1.0,0.0,0.5,0,6,0,32,0.67
overlay,0,effnet_ts,8,0.7,0.21052631578947367,1.0,0.0625,0.11764705882352941,1.0,0.0625,0.0625,1.0,0.53125,6,0,30,2,0.67
overlay,0,effnet_ts,8,0.8,0.15789473684210525,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,32,0,0.67
overlay,0,effnet_ts,8,0.9,0.15789473684210525,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,32,0,0.67
overlay,0,effnet_ts,8,0.67,0.4473684210526316,0.9230769230769231,0.375,0.5333333333333333,0.8333333333333334,0.375,0.375,0.8333333333333334,0.6041666666666667,5,1,20,12,0.67
overlay,0,effnet_ts,17,0.5,0.8421052631578947,0.8421052631578947,1.0,0.9142857142857143,0.0,1.0,1.0,0.0,0.5,0,6,0,32,0.5700000000000001
overlay,0,effnet_ts,17,0.6,0.15789473684210525,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,32,0,0.5700000000000001
overlay,0,effnet_ts,17,0.7,0.15789473684210525,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,32,0,0.5700000000000001
overlay,0,effnet_ts,17,0.8,0.15789473684210525,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,32,0,0.5700000000000001
overlay,0,effnet_ts,17,0.9,0.15789473684210525,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,32,0,0.5700000000000001
overlay,0,effnet_ts,17,0.5700000000000001,0.21052631578947367,0.75,0.09375,0.16666666666666666,0.8333333333333334,0.09375,0.09375,0.8333333333333334,0.4635416666666667,5,1,29,3,0.5700000000000001
overlay,0,effnet_ts,10,0.5,0.8421052631578947,0.8421052631578947,1.0,0.9142857142857143,0.0,1.0,1.0,0.0,0.5,0,6,0,32,0.65
overlay,0,effnet_ts,10,0.6,0.8421052631578947,0.8421052631578947,1.0,0.9142857142857143,0.0,1.0,1.0,0.0,0.5,0,6,0,32,0.65
