feature,importance
img_pca_8,207
img_pca_5,203
PyruvateGlo_growth,170
LactateGlo_concentration_uM,154
glutamate_growth,148
img_pca_7,139
img_pca_4,138
img_pca_11,137
LactateGlo_growth,136
GlucoseGlo_concentration_uM,124
img_pca_10,117
GlutamateGlo_concentration_uM,107
img_pca_1,103
glucose_growth,102
PyruvateGlo_concentration_uM,102
img_pca_3,89
img_pca_9,71
img_pca_0,64
img_pca_2,60
img_pca_6,53
glucose_growth_accel,0
glutamate_growth_accel,0
MalateGlo_growth,0
MalateGlo_concentration_uM,0
