feature,importance
glucose_growth,191
img_pca_0,184
img_pca_11,180
img_pca_6,174
PyruvateGlo_concentration_uM,171
img_pca_1,159
img_pca_3,151
img_pca_7,142
img_pca_10,138
img_pca_5,136
img_pca_8,129
GlutamateGlo_concentration_uM,125
img_pca_2,115
glutamate_growth,115
PyruvateGlo_growth,114
LactateGlo_growth,109
img_pca_9,107
img_pca_4,79
GlucoseGlo_concentration_uM,70
LactateGlo_concentration_uM,53
MalateGlo_concentration_uM,0
glutamate_growth_accel,0
glucose_growth_accel,0
MalateGlo_growth,0
