setup,fold,model,day,threshold,accuracy,precision,recall,f1,TNR,TPR,sensitivity,specificity,balanced_acc,TN,FP,FN,TP,optimal_threshold
overlay,0,effnet_ts,30,0.72,0.3409090909090909,0.875,0.2,0.32558139534883723,0.8888888888888888,0.2,0.2,0.8888888888888888,0.5444444444444444,8,1,28,7,0.72
overlay,0,effnet_ts,8,0.5,0.7837837837837838,0.8709677419354839,0.8709677419354839,0.8709677419354839,0.3333333333333333,0.8709677419354839,0.8709677419354839,0.3333333333333333,0.6021505376344086,2,4,4,27,0.5700000000000001
overlay,0,effnet_ts,8,0.6,0.4864864864864865,0.9285714285714286,0.41935483870967744,0.5777777777777777,0.8333333333333334,0.41935483870967744,0.41935483870967744,0.8333333333333334,0.6263440860215054,5,1,18,13,0.5700000000000001
overlay,0,effnet_ts,8,0.7,0.16216216216216217,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,31,0,0.5700000000000001
overlay,0,effnet_ts,8,0.8,0.16216216216216217,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,31,0,0.5700000000000001
overlay,0,effnet_ts,8,0.9,0.16216216216216217,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,31,0,0.5700000000000001
overlay,0,effnet_ts,8,0.5700000000000001,0.5135135135135135,0.9333333333333333,0.45161290322580644,0.6086956521739131,0.8333333333333334,0.45161290322580644,0.45161290322580644,0.8333333333333334,0.6424731182795699,5,1,17,14,0.5700000000000001
overlay,0,effnet_ts,20.5,0.5,0.8205128205128205,0.8421052631578947,0.9696969696969697,0.9014084507042254,0.0,0.9696969696969697,0.9696969696969697,0.0,0.48484848484848486,0,6,1,32,0.78
overlay,0,effnet_ts,20.5,0.6,0.7948717948717948,0.8571428571428571,0.9090909090909091,0.8823529411764706,0.16666666666666666,0.9090909090909091,0.9090909090909091,0.16666666666666666,0.5378787878787878,1,5,3,30,0.78
overlay,0,effnet_ts,20.5,0.7,0.5384615384615384,0.8947368421052632,0.5151515151515151,0.6538461538461539,0.6666666666666666,0.5151515151515151,0.5151515151515151,0.6666666666666666,0.5909090909090908,4,2,16,17,0.78
overlay,0,effnet_ts,20.5,0.8,0.15384615384615385,0.5,0.030303030303030304,0.05714285714285714,0.8333333333333334,0.030303030303030304,0.030303030303030304,0.8333333333333334,0.4318181818181818,5,1,32,1,0.78
overlay,0,effnet_ts,20.5,0.9,0.15384615384615385,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,33,0,0.78
overlay,0,effnet_ts,20.5,0.78,0.3076923076923077,0.875,0.21212121212121213,0.34146341463414637,0.8333333333333334,0.21212121212121213,0.21212121212121213,0.8333333333333334,0.5227272727272727,5,1,26,7,0.78
overlay,0,effnet_ts,6,0.5,0.8378378378378378,0.8378378378378378,1.0,0.9117647058823529,0.0,1.0,1.0,0.0,0.5,0,6,0,31,0.76
overlay,0,effnet_ts,6,0.6,0.8648648648648649,0.8611111111111112,1.0,0.9253731343283582,0.16666666666666666,1.0,1.0,0.16666666666666666,0.5833333333333334,1,5,0,31,0.76
overlay,0,effnet_ts,6,0.7,0.8378378378378378,0.8571428571428571,0.967741935483871,0.9090909090909091,0.16666666666666666,0.967741935483871,0.967741935483871,0.16666666666666666,0.5672043010752689,1,5,1,30,0.76
overlay,0,effnet_ts,6,0.8,0.7837837837837838,0.896551724137931,0.8387096774193549,0.8666666666666667,0.5,0.8387096774193549,0.8387096774193549,0.5,0.6693548387096775,3,3,5,26,0.76
overlay,0,effnet_ts,6,0.9,0.6756756756756757,0.88,0.7096774193548387,0.7857142857142857,0.5,0.7096774193548387,0.7096774193548387,0.5,0.6048387096774194,3,3,9,22,0.76
