setup,fold,model,day,threshold,accuracy,precision,recall,f1,TNR,TPR,sensitivity,specificity,balanced_acc,TN,FP,FN,TP,optimal_threshold
overlay,0,effnet_tchange,17,0.5,0.8378378378378378,0.8378378378378378,1.0,0.9117647058823529,0.0,1.0,1.0,0.0,0.5,0,6,0,31,0.64
overlay,0,effnet_tchange,17,0.6,0.8108108108108109,0.875,0.9032258064516129,0.8888888888888888,0.3333333333333333,0.9032258064516129,0.9032258064516129,0.3333333333333333,0.6182795698924731,2,4,3,28,0.64
overlay,0,effnet_tchange,17,0.7,0.5405405405405406,0.9375,0.4838709677419355,0.6382978723404256,0.8333333333333334,0.4838709677419355,0.4838709677419355,0.8333333333333334,0.6586021505376345,5,1,16,15,0.64
overlay,0,effnet_tchange,17,0.8,0.21621621621621623,0.75,0.0967741935483871,0.17142857142857143,0.8333333333333334,0.0967741935483871,0.0967741935483871,0.8333333333333334,0.46505376344086025,5,1,28,3,0.64
overlay,0,effnet_tchange,17,0.9,0.16216216216216217,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,31,0,0.64
overlay,0,effnet_tchange,17,0.64,0.6756756756756757,0.8518518518518519,0.7419354838709677,0.7931034482758621,0.3333333333333333,0.7419354838709677,0.7419354838709677,0.3333333333333333,0.5376344086021505,2,4,8,23,0.64
overlay,0,effnet_tchange,10,0.5,0.8378378378378378,0.8378378378378378,1.0,0.9117647058823529,0.0,1.0,1.0,0.0,0.5,0,6,0,31,0.6799999999999999
overlay,0,effnet_tchange,10,0.6,0.8378378378378378,0.8378378378378378,1.0,0.9117647058823529,0.0,1.0,1.0,0.0,0.5,0,6,0,31,0.6799999999999999
overlay,0,effnet_tchange,10,0.7,0.5135135135135135,0.8823529411764706,0.4838709677419355,0.625,0.6666666666666666,0.4838709677419355,0.4838709677419355,0.6666666666666666,0.575268817204301,4,2,16,15,0.6799999999999999
overlay,0,effnet_tchange,10,0.8,0.16216216216216217,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,31,0,0.6799999999999999
overlay,0,effnet_tchange,10,0.9,0.16216216216216217,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,31,0,0.6799999999999999
overlay,0,effnet_tchange,10,0.6799999999999999,0.7297297297297297,0.8620689655172413,0.8064516129032258,0.8333333333333334,0.3333333333333333,0.8064516129032258,0.8064516129032258,0.3333333333333333,0.5698924731182795,2,4,6,25,0.6799999999999999
overlay,0,effnet_tchange,28,0.5,0.7727272727272727,0.8378378378378378,0.8857142857142857,0.8611111111111112,0.3333333333333333,0.8857142857142857,0.8857142857142857,0.3333333333333333,0.6095238095238095,3,6,4,31,0.6799999999999999
overlay,0,effnet_tchange,28,0.6,0.7727272727272727,0.8378378378378378,0.8857142857142857,0.8611111111111112,0.3333333333333333,0.8857142857142857,0.8857142857142857,0.3333333333333333,0.6095238095238095,3,6,4,31,0.6799999999999999
overlay,0,effnet_tchange,28,0.7,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.6799999999999999
overlay,0,effnet_tchange,28,0.8,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.6799999999999999
overlay,0,effnet_tchange,28,0.9,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.6799999999999999
overlay,0,effnet_tchange,28,0.6799999999999999,0.5909090909090909,0.9047619047619048,0.5428571428571428,0.6785714285714286,0.7777777777777778,0.5428571428571428,0.5428571428571428,0.7777777777777778,0.6603174603174603,7,2,16,19,0.6799999999999999
