setup,fold,model,day,threshold,accuracy,precision,recall,f1,TNR,TPR,sensitivity,specificity,balanced_acc,TN,FP,FN,TP,optimal_threshold
overlay,0,effnet_ts,28,0.49,0.8409090909090909,0.8333333333333334,1.0,0.9090909090909091,0.2222222222222222,1.0,1.0,0.2222222222222222,0.6111111111111112,2,7,0,35,0.49
overlay,0,effnet_ts,8,0.5,0.9444444444444444,0.9444444444444444,1.0,0.9714285714285714,0.0,1.0,1.0,0.0,0.5,0,2,0,34,0.74
overlay,0,effnet_ts,8,0.6,0.9444444444444444,0.9444444444444444,1.0,0.9714285714285714,0.0,1.0,1.0,0.0,0.5,0,2,0,34,0.74
overlay,0,effnet_ts,8,0.7,0.9444444444444444,0.9444444444444444,1.0,0.9714285714285714,0.0,1.0,1.0,0.0,0.5,0,2,0,34,0.74
overlay,0,effnet_ts,8,0.8,0.05555555555555555,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,2,0,34,0,0.74
overlay,0,effnet_ts,8,0.9,0.05555555555555555,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,2,0,34,0,0.74
overlay,0,effnet_ts,8,0.74,0.6666666666666666,1.0,0.6470588235294118,0.7857142857142857,1.0,0.6470588235294118,0.6470588235294118,1.0,0.8235294117647058,2,0,12,22,0.74
overlay,0,effnet_ts,17,0.5,0.9444444444444444,0.9444444444444444,1.0,0.9714285714285714,0.0,1.0,1.0,0.0,0.5,0,2,0,34,0.63
overlay,0,effnet_ts,17,0.6,0.9444444444444444,0.9444444444444444,1.0,0.9714285714285714,0.0,1.0,1.0,0.0,0.5,0,2,0,34,0.63
overlay,0,effnet_ts,17,0.7,0.05555555555555555,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,2,0,34,0,0.63
overlay,0,effnet_ts,17,0.8,0.05555555555555555,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,2,0,34,0,0.63
overlay,0,effnet_ts,17,0.9,0.05555555555555555,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,2,0,34,0,0.63
overlay,0,effnet_ts,17,0.63,0.2777777777777778,0.9,0.2647058823529412,0.4090909090909091,0.5,0.2647058823529412,0.2647058823529412,0.5,0.38235294117647056,1,1,25,9,0.63
overlay,0,effnet_ts,13,0.5,0.9444444444444444,0.9444444444444444,1.0,0.9714285714285714,0.0,1.0,1.0,0.0,0.5,0,2,0,34,0.74
overlay,0,effnet_ts,13,0.6,0.9444444444444444,0.9444444444444444,1.0,0.9714285714285714,0.0,1.0,1.0,0.0,0.5,0,2,0,34,0.74
overlay,0,effnet_ts,13,0.7,0.9444444444444444,0.9444444444444444,1.0,0.9714285714285714,0.0,1.0,1.0,0.0,0.5,0,2,0,34,0.74
overlay,0,effnet_ts,13,0.8,0.05555555555555555,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,2,0,34,0,0.74
overlay,0,effnet_ts,13,0.9,0.05555555555555555,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,2,0,34,0,0.74
overlay,0,effnet_ts,13,0.74,0.4722222222222222,0.9411764705882353,0.47058823529411764,0.6274509803921569,0.5,0.47058823529411764,0.47058823529411764,0.5,0.4852941176470588,1,1,18,16,0.74
overlay,0,effnet_ts,6,0.5,0.9444444444444444,0.9444444444444444,1.0,0.9714285714285714,0.0,1.0,1.0,0.0,0.5,0,2,0,34,0.8099999999999999
overlay,0,effnet_ts,6,0.6,0.9444444444444444,0.9444444444444444,1.0,0.9714285714285714,0.0,1.0,1.0,0.0,0.5,0,2,0,34,0.8099999999999999
overlay,0,effnet_ts,6,0.7,0.9444444444444444,0.9444444444444444,1.0,0.9714285714285714,0.0,1.0,1.0,0.0,0.5,0,2,0,34,0.8099999999999999
overlay,0,effnet_ts,6,0.8,0.8333333333333334,0.9666666666666667,0.8529411764705882,0.90625,0.5,0.8529411764705882,0.8529411764705882,0.5,0.6764705882352942,1,1,5,29,0.8099999999999999
overlay,0,effnet_ts,6,0.9,0.05555555555555555,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,2,0,34,0,0.8099999999999999
overlay,0,effnet_ts,6,0.8099999999999999,0.5277777777777778,1.0,0.5,0.6666666666666666,1.0,0.5,0.5,1.0,0.75,2,0,17,17,0.8099999999999999
overlay,0,effnet_ts,26,0.5,0.813953488372093,0.813953488372093,1.0,0.8974358974358975,0.0,1.0,1.0,0.0,0.5,0,8,0,35,0.69
overlay,0,effnet_ts,26,0.6,0.9302325581395349,0.9210526315789473,1.0,0.958904109589041,0.625,1.0,1.0,0.625,0.8125,5,3,0,35,0.69
overlay,0,effnet_ts,26,0.7,0.20930232558139536,1.0,0.02857142857142857,0.05555555555555555,1.0,0.02857142857142857,0.02857142857142857,1.0,0.5142857142857142,8,0,34,1,0.69
overlay,0,effnet_ts,26,0.8,0.18604651162790697,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,8,0,35,0,0.69
overlay,0,effnet_ts,26,0.9,0.18604651162790697,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,8,0,35,0,0.69
overlay,0,effnet_ts,26,0.69,0.4418604651162791,1.0,0.3142857142857143,0.4782608695652174,1.0,0.3142857142857143,0.3142857142857143,1.0,0.6571428571428571,8,0,24,11,0.69
overlay,0,effnet_ts,24,0.5,0.813953488372093,0.813953488372093,1.0,0.8974358974358975,0.0,1.0,1.0,0.0,0.5,0,8,0,35,0.69
overlay,0,effnet_ts,24,0.6,0.9302325581395349,0.9210526315789473,1.0,0.958904109589041,0.625,1.0,1.0,0.625,0.8125,5,3,0,35,0.69
overlay,0,effnet_ts,24,0.7,0.20930232558139536,1.0,0.02857142857142857,0.05555555555555555,1.0,0.02857142857142857,0.02857142857142857,1.0,0.5142857142857142,8,0,34,1,0.69
overlay,0,effnet_ts,24,0.8,0.18604651162790697,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,8,0,35,0,0.69
overlay,0,effnet_ts,24,0.9,0.18604651162790697,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,8,0,35,0,0.69
overlay,0,effnet_ts,24,0.69,0.4418604651162791,1.0,0.3142857142857143,0.4782608695652174,1.0,0.3142857142857143,0.3142857142857143,1.0,0.6571428571428571,8,0,24,11,0.69
overlay,0,effnet_ts,30,0.5,0.9318181818181818,0.9444444444444444,0.9714285714285714,0.9577464788732394,0.7777777777777778,0.9714285714285714,0.9714285714285714,0.7777777777777778,0.8746031746031746,7,2,1,34,0.82
